OrderNumber;Date;CustomerId
205207;2010-05-25;10000
205208;2010-05-25;12000
205209;2010-05-26;3000
205210;2010-05-26;5000
205211;2010-05-26;5000
205212;2010-05-26;6000
205213;2010-05-26;6000
205214;2010-05-26;10000
205215;2010-05-26;10000
205216;2010-05-26;10000
205217;2010-05-26;12000
205218;2010-05-27;2000
205219;2010-05-27;3000
205220;2010-05-27;5000
205221;2010-05-27;8000
205222;2010-05-27;9000
205223;2010-05-27;9000
205224;2010-05-28;1000
205225;2010-05-28;2000
205226;2010-05-28;6000
205227;2010-05-28;8000
205228;2010-05-28;10000
205229;2010-05-29;2000
205230;2010-05-29;2000
205231;2010-05-29;3000
205232;2010-05-29;5000
205233;2010-05-29;5000
205234;2010-05-29;8000
205235;2010-05-29;9000
205236;2010-05-29;9000
205237;2010-05-29;10000
205238;2010-05-29;10000
205239;2010-05-30;2000
205240;2010-05-30;2000
205241;2010-05-30;4000
205242;2010-05-30;6000
205243;2010-05-30;8000
205244;2010-05-30;12000
205245;2010-05-31;3000
205246;2010-05-31;5000
205247;2010-05-31;5000
205248;2010-05-31;5000
205249;2010-05-31;6000
205250;2010-05-31;7000
205251;2010-05-31;8000
205252;2010-05-31;11000
205253;2010-05-31;11000
205254;2010-06-01;1000
205255;2010-06-01;6000
205256;2010-06-01;10000
205257;2010-06-01;10000
205258;2010-06-02;1000
205259;2010-06-02;2000
205260;2010-06-02;2000
205261;2010-06-02;5000
205262;2010-06-02;5000
205263;2010-06-02;5000
205264;2010-06-02;5000
205265;2010-06-02;7000
205266;2010-06-02;8000
205267;2010-06-02;10000
205268;2010-06-02;12000
205269;2010-06-02;12000
205270;2010-06-03;3000
205271;2010-06-03;5000
205272;2010-06-03;8000
205273;2010-06-03;8000
205274;2010-06-03;10000
205275;2010-06-03;10000
205276;2010-06-03;11000
205277;2010-06-03;12000
205278;2010-06-04;1000
205279;2010-06-04;1000
205280;2010-06-04;1000
205281;2010-06-04;2000
205282;2010-06-04;3000
205283;2010-06-04;4000
205284;2010-06-04;4000
205285;2010-06-04;5000
205286;2010-06-04;6000
205287;2010-06-04;7000
205288;2010-06-04;9000
205289;2010-06-04;9000
205290;2010-06-04;10000
205291;2010-06-04;10000
205292;2010-06-04;10000
205293;2010-06-04;12000
205294;2010-06-05;1000
205295;2010-06-05;1000
205296;2010-06-05;3000
205297;2010-06-05;5000
205298;2010-06-05;6000
205299;2010-06-05;6000
205300;2010-06-05;6000
205301;2010-06-05;10000
205302;2010-06-05;12000
205303;2010-06-06;1000
205304;2010-06-06;1000
205305;2010-06-06;4000
205306;2010-06-06;4000
205307;2010-06-06;5000
205308;2010-06-06;5000
205309;2010-06-06;6000
205310;2010-06-06;7000
205311;2010-06-06;7000
205312;2010-06-06;10000
205313;2010-06-06;10000
205314;2010-06-06;10000
205315;2010-06-06;11000
205316;2010-06-07;1000
205317;2010-06-07;1000
205318;2010-06-07;2000
205319;2010-06-07;2000
205320;2010-06-07;5000
205321;2010-06-07;7000
205322;2010-06-07;8000
205323;2010-06-07;8000
205324;2010-06-07;8000
205325;2010-06-07;10000
205326;2010-06-07;10000
205327;2010-06-07;10000
205328;2010-06-07;10000
205329;2010-06-07;10000
205330;2010-06-07;11000
205331;2010-06-08;2000
205332;2010-06-08;5000
205333;2010-06-08;7000
205334;2010-06-08;8000
205335;2010-06-08;9000
205336;2010-06-08;10000
205337;2010-06-08;10000
205338;2010-06-08;11000
205339;2010-06-08;11000
205340;2010-06-08;12000
205341;2010-06-09;1000
205342;2010-06-09;4000
205343;2010-06-09;5000
205344;2010-06-09;11000
205345;2010-06-10;1000
205346;2010-06-10;2000
205347;2010-06-10;5000
205348;2010-06-10;5000
205349;2010-06-10;5000
205350;2010-06-10;6000
205351;2010-06-10;7000
205352;2010-06-10;8000
205353;2010-06-10;8000
205354;2010-06-10;9000
205355;2010-06-10;10000
205356;2010-06-10;10000
205357;2010-06-10;10000
205358;2010-06-10;11000
205359;2010-06-11;2000
205360;2010-06-11;3000
205361;2010-06-11;8000
205362;2010-06-11;8000
205363;2010-06-11;10000
205364;2010-06-11;10000
205365;2010-06-11;10000
205366;2010-06-11;11000
205367;2010-06-11;11000
205368;2010-06-11;11000
205369;2010-06-11;12000
205370;2010-06-12;4000
205371;2010-06-12;4000
205372;2010-06-12;4000
205373;2010-06-12;5000
205374;2010-06-12;5000
205375;2010-06-12;5000
205376;2010-06-12;6000
205377;2010-06-12;6000
205378;2010-06-12;8000
205379;2010-06-12;8000
205380;2010-06-12;10000
205381;2010-06-12;10000
205382;2010-06-12;12000
205383;2010-06-13;1000
205384;2010-06-13;6000
205385;2010-06-13;7000
205386;2010-06-13;7000
205387;2010-06-13;8000
205388;2010-06-13;8000
205389;2010-06-13;9000
205390;2010-06-13;10000
205391;2010-06-13;11000
205392;2010-06-14;1000
205393;2010-06-14;2000
205394;2010-06-14;4000
205395;2010-06-14;5000
205396;2010-06-14;5000
205397;2010-06-14;6000
205398;2010-06-14;8000
205399;2010-06-14;9000
205400;2010-06-15;1000
205401;2010-06-15;2000
205402;2010-06-15;2000
205403;2010-06-15;2000
205404;2010-06-15;2000
205405;2010-06-15;2000
205406;2010-06-15;5000
205407;2010-06-15;5000
205408;2010-06-15;6000
205409;2010-06-15;8000
205410;2010-06-15;8000
205411;2010-06-15;9000
205412;2010-06-15;10000
205413;2010-06-15;10000
205414;2010-06-15;10000
205415;2010-06-15;10000
205416;2010-06-16;1000
205417;2010-06-16;2000
205418;2010-06-16;2000
205419;2010-06-16;3000
205420;2010-06-16;4000
205421;2010-06-16;5000
205422;2010-06-16;6000
205423;2010-06-16;7000
205424;2010-06-16;8000
205425;2010-06-16;11000
205426;2010-06-16;11000
205427;2010-06-17;2000
205428;2010-06-17;2000
205429;2010-06-17;2000
205430;2010-06-17;4000
205431;2010-06-17;5000
205432;2010-06-17;5000
205433;2010-06-17;7000
205434;2010-06-17;8000
205435;2010-06-17;8000
205436;2010-06-17;8000
205437;2010-06-17;9000
205438;2010-06-17;10000
205439;2010-06-18;3000
205440;2010-06-18;4000
205441;2010-06-18;5000
205442;2010-06-18;6000
205443;2010-06-18;6000
205444;2010-06-18;6000
205445;2010-06-18;6000
205446;2010-06-18;8000
205447;2010-06-18;8000
205448;2010-06-18;9000
205449;2010-06-18;10000
205450;2010-06-18;11000
205451;2010-06-18;11000
205452;2010-06-19;4000
205453;2010-06-19;8000
205454;2010-06-19;10000
205455;2010-06-19;10000
205456;2010-06-19;10000
205457;2010-06-19;11000
205458;2010-06-19;12000
205459;2010-06-19;12000
205460;2010-06-19;12000
205461;2010-06-20;4000
205462;2010-06-20;4000
205463;2010-06-20;5000
205464;2010-06-20;6000
205465;2010-06-20;8000
205466;2010-06-20;10000
205467;2010-06-20;10000
205468;2010-06-20;10000
205469;2010-06-20;11000
205470;2010-06-21;3000
205471;2010-06-21;4000
205472;2010-06-21;5000
205473;2010-06-21;5000
205474;2010-06-21;5000
205475;2010-06-21;5000
205476;2010-06-21;10000
205477;2010-06-21;10000
205478;2010-06-22;1000
205479;2010-06-22;1000
205480;2010-06-22;2000
205481;2010-06-22;6000
205482;2010-06-22;6000
205483;2010-06-22;10000
205484;2010-06-22;10000
205485;2010-06-22;10000
205486;2010-06-23;5000
205487;2010-06-23;5000
205488;2010-06-23;8000
205489;2010-06-23;8000
205490;2010-06-23;9000
205491;2010-06-23;10000
205492;2010-06-23;10000
205493;2010-06-23;10000
205494;2010-06-23;10000
205495;2010-06-24;2000
205496;2010-06-24;2000
205497;2010-06-24;2000
205498;2010-06-24;3000
205499;2010-06-24;5000
205500;2010-06-24;6000
205501;2010-06-24;6000
205502;2010-06-24;8000
205503;2010-06-24;9000
205504;2010-06-24;10000
205505;2010-06-24;10000
205506;2010-06-25;1000
205507;2010-06-25;2000
205508;2010-06-25;3000
205509;2010-06-25;4000
205510;2010-06-25;4000
205511;2010-06-25;5000
205512;2010-06-25;5000
205513;2010-06-25;5000
205514;2010-06-25;6000
205515;2010-06-25;9000
205516;2010-06-25;10000
205517;2010-06-25;10000
205518;2010-06-26;1000
205519;2010-06-26;2000
205520;2010-06-26;2000
205521;2010-06-26;5000
205522;2010-06-26;5000
205523;2010-06-26;5000
205524;2010-06-26;9000
205525;2010-06-26;10000
205526;2010-06-26;10000
205527;2010-06-27;1000
205528;2010-06-27;1000
205529;2010-06-27;4000
205530;2010-06-27;5000
205531;2010-06-27;6000
205532;2010-06-27;6000
205533;2010-06-27;6000
205534;2010-06-27;7000
205535;2010-06-27;8000
205536;2010-06-27;9000
205537;2010-06-27;10000
205538;2010-06-27;10000
205539;2010-06-27;10000
205540;2010-06-28;1000
205541;2010-06-28;3000
205542;2010-06-28;5000
205543;2010-06-28;5000
205544;2010-06-28;5000
205545;2010-06-28;6000
205546;2010-06-28;6000
205547;2010-06-28;10000
205548;2010-06-28;10000
205549;2010-06-28;10000
205550;2010-06-28;10000
205551;2010-06-28;10000
205552;2010-06-29;1000
205553;2010-06-29;3000
205554;2010-06-29;4000
205555;2010-06-29;9000
205556;2010-06-29;10000
205557;2010-06-29;10000
205558;2010-06-29;12000
205559;2010-06-30;1000
205560;2010-06-30;4000
205561;2010-06-30;6000
205562;2010-06-30;10000
205563;2010-06-30;10000
205564;2010-06-30;11000
205565;2010-06-30;12000
205566;2010-07-01;1000
205567;2010-07-01;3000
205568;2010-07-01;5000
205569;2010-07-01;5000
205570;2010-07-01;9000
205571;2010-07-01;11000
205572;2010-07-01;12000
205573;2010-07-02;1000
205574;2010-07-02;2000
205575;2010-07-02;3000
205576;2010-07-02;5000
205577;2010-07-02;6000
205578;2010-07-02;8000
205579;2010-07-02;10000
205580;2010-07-03;1000
205581;2010-07-03;3000
205582;2010-07-03;8000
205583;2010-07-03;10000
205584;2010-07-03;11000
205585;2010-07-03;12000
205586;2010-07-03;12000
205587;2010-07-03;12000
205588;2010-07-03;12000
205589;2010-07-04;4000
205590;2010-07-04;5000
205591;2010-07-04;8000
205592;2010-07-04;9000
205593;2010-07-04;10000
205594;2010-07-04;10000
205595;2010-07-04;11000
205596;2010-07-05;6000
205597;2010-07-05;7000
205598;2010-07-05;10000
205599;2010-07-05;11000
205600;2010-07-05;12000
205601;2010-07-05;12000
205602;2010-07-06;4000
205603;2010-07-06;4000
205604;2010-07-06;5000
205605;2010-07-06;10000
205606;2010-07-06;10000
205607;2010-07-07;3000
205608;2010-07-07;3000
205609;2010-07-07;10000
205610;2010-07-08;1000
205611;2010-07-08;1000
205612;2010-07-08;2000
205613;2010-07-08;5000
205614;2010-07-08;11000
205615;2010-07-09;5000
205616;2010-07-09;5000
205617;2010-07-09;5000
205618;2010-07-09;8000
205619;2010-07-09;10000
205620;2010-07-10;1000
205621;2010-07-10;3000
205622;2010-07-10;8000
205623;2010-07-11;3000
205624;2010-07-11;4000
205625;2010-07-11;8000
205626;2010-07-11;8000
205627;2010-07-11;10000
205628;2010-07-12;1000
205629;2010-07-12;3000
205630;2010-07-12;4000
205631;2010-07-12;7000
205632;2010-07-12;11000
205633;2010-07-12;11000
205634;2010-07-13;2000
205635;2010-07-13;5000
205636;2010-07-13;10000
205637;2010-07-13;10000
205638;2010-07-13;12000
205639;2010-07-14;4000
205640;2010-07-14;5000
205641;2010-07-14;5000
205642;2010-07-14;10000
205643;2010-07-14;11000
205644;2010-07-15;2000
205645;2010-07-15;6000
205646;2010-07-15;10000
205647;2010-07-16;5000
205648;2010-07-16;6000
205649;2010-07-16;7000
205650;2010-07-16;7000
205651;2010-07-16;9000
205652;2010-07-16;11000
205653;2010-07-17;1000
205654;2010-07-17;3000
205655;2010-07-17;9000
205656;2010-07-17;11000
205657;2010-07-17;11000
205658;2010-07-18;5000
205659;2010-07-18;12000
205660;2010-07-19;9000
205661;2010-07-19;10000
205662;2010-07-19;10000
205663;2010-07-20;1000
205664;2010-07-20;2000
205665;2010-07-20;2000
205666;2010-07-20;4000
205667;2010-07-20;5000
205668;2010-07-20;8000
205669;2010-07-21;3000
205670;2010-07-21;3000
205671;2010-07-21;4000
205672;2010-07-21;4000
205673;2010-07-21;8000
205674;2010-07-21;9000
205675;2010-07-21;10000
205676;2010-07-21;10000
205677;2010-07-21;12000
205678;2010-07-22;1000
205679;2010-07-22;2000
205680;2010-07-22;4000
205681;2010-07-22;4000
205682;2010-07-22;5000
205683;2010-07-22;7000
205684;2010-07-22;9000
205685;2010-07-23;6000
205686;2010-07-23;6000
205687;2010-07-23;10000
205688;2010-07-23;10000
205689;2010-07-24;2000
205690;2010-07-24;4000
205691;2010-07-24;5000
205692;2010-07-24;10000
205693;2010-07-24;11000
205694;2010-07-24;12000
205695;2010-07-25;5000
205696;2010-07-25;10000
205697;2010-07-26;1000
205698;2010-07-26;2000
205699;2010-07-26;3000
205700;2010-07-26;10000
205701;2010-07-27;3000
205702;2010-07-27;5000
205703;2010-07-27;6000
205704;2010-07-27;8000
205705;2010-07-28;2000
205706;2010-07-28;11000
205707;2010-07-29;2000
205708;2010-07-29;10000
205709;2010-07-30;4000
205710;2010-07-30;11000
205711;2010-07-30;11000
205712;2010-07-30;11000
205713;2010-07-30;12000
205714;2010-07-31;1000
205715;2010-07-31;5000
205716;2010-07-31;6000
205717;2010-07-31;8000
205718;2010-07-31;10000
205719;2010-07-31;10000
205720;2010-08-01;1000
205721;2010-08-01;3000
205722;2010-08-01;4000
205723;2010-08-01;7000
205724;2010-08-02;2000
205725;2010-08-02;3000
205726;2010-08-02;3000
205727;2010-08-02;4000
205728;2010-08-02;9000
205729;2010-08-02;10000
205730;2010-08-03;2000
205731;2010-08-03;3000
205732;2010-08-03;4000
205733;2010-08-03;5000
205734;2010-08-03;9000
205735;2010-08-03;11000
205736;2010-08-04;6000
205737;2010-08-04;8000
205738;2010-08-04;10000
205739;2010-08-04;11000
205740;2010-08-04;11000
205741;2010-08-05;5000
205742;2010-08-05;6000
205743;2010-08-05;7000
205744;2010-08-05;10000
205745;2010-08-05;12000
205746;2010-08-06;6000
205747;2010-08-07;1000
205748;2010-08-07;1000
205749;2010-08-07;2000
205750;2010-08-07;2000
205751;2010-08-07;10000
205752;2010-08-08;5000
205753;2010-08-08;5000
205754;2010-08-08;9000
205755;2010-08-08;10000
205756;2010-08-08;10000
205757;2010-08-09;5000
205758;2010-08-09;6000
205759;2010-08-09;8000
205760;2010-08-09;11000
205761;2010-08-10;1000
205762;2010-08-10;6000
205763;2010-08-11;3000
205764;2010-08-11;3000
205765;2010-08-11;6000
205766;2010-08-12;3000
205767;2010-08-12;3000
205768;2010-08-12;6000
205769;2010-08-12;8000
205770;2010-08-12;9000
205771;2010-08-12;11000
205772;2010-08-12;12000
205773;2010-08-13;3000
205774;2010-08-13;6000
205775;2010-08-13;7000
205776;2010-08-13;8000
205777;2010-08-14;5000
205778;2010-08-14;12000
205779;2010-08-15;2000
205780;2010-08-15;6000
205781;2010-08-15;8000
205782;2010-08-15;12000
205783;2010-08-16;5000
205784;2010-08-16;7000
205785;2010-08-16;10000
205786;2010-08-16;12000
205787;2010-08-16;12000
205788;2010-08-17;5000
205789;2010-08-17;5000
205790;2010-08-17;6000
205791;2010-08-17;6000
205792;2010-08-17;8000
205793;2010-08-18;1000
205794;2010-08-18;2000
205795;2010-08-19;2000
205796;2010-08-19;4000
205797;2010-08-19;4000
205798;2010-08-19;5000
205799;2010-08-19;10000
205800;2010-08-19;10000
205801;2010-08-20;1000
205802;2010-08-20;4000
205803;2010-08-20;4000
205804;2010-08-20;5000
205805;2010-08-20;7000
205806;2010-08-20;7000
205807;2010-08-20;8000
205808;2010-08-20;12000
205809;2010-08-21;3000
205810;2010-08-22;1000
205811;2010-08-22;5000
205812;2010-08-22;10000
205813;2010-08-23;3000
205814;2010-08-23;10000
205815;2010-08-23;10000
205816;2010-08-24;10000
205817;2010-08-24;11000
205818;2010-08-25;1000
205819;2010-08-25;5000
205820;2010-08-25;9000
205821;2010-08-25;10000
205822;2010-08-25;11000
205823;2010-08-26;2000
205824;2010-08-26;3000
205825;2010-08-26;10000
205826;2010-08-27;2000
205827;2010-08-27;2000
205828;2010-08-27;2000
205829;2010-08-27;6000
205830;2010-08-27;8000
205831;2010-08-27;10000
205832;2010-08-28;2000
205833;2010-08-28;5000
205834;2010-08-28;6000
205835;2010-08-28;8000
205836;2010-08-28;9000
205837;2010-08-29;1000
205838;2010-08-29;1000
205839;2010-08-29;10000
205840;2010-08-29;10000
205841;2010-08-29;10000
205842;2010-08-30;1000
205843;2010-08-30;1000
205844;2010-08-30;2000
205845;2010-08-30;6000
205846;2010-08-30;9000
205847;2010-08-30;9000
205848;2010-08-31;9000
205849;2010-08-31;10000
205850;2010-08-31;10000
205851;2010-09-01;5000
205852;2010-09-01;8000
205853;2010-09-01;9000
205854;2010-09-01;10000
205855;2010-09-01;11000
205856;2010-09-01;12000
205857;2010-09-02;11000
205858;2010-09-02;12000
205859;2010-09-03;9000
205860;2010-09-03;12000
205861;2010-09-04;5000
205862;2010-09-04;6000
205863;2010-09-04;7000
205864;2010-09-04;7000
205865;2010-09-04;9000
205866;2010-09-04;10000
205867;2010-09-04;11000
205868;2010-09-05;4000
205869;2010-09-05;10000
205870;2010-09-05;10000
205871;2010-09-06;3000
205872;2010-09-06;4000
205873;2010-09-06;8000
205874;2010-09-07;5000
205875;2010-09-07;8000
205876;2010-09-08;4000
205877;2010-09-08;7000
205878;2010-09-08;9000
205879;2010-09-09;5000
205880;2010-09-10;5000
205881;2010-09-10;5000
205882;2010-09-10;8000
205883;2010-09-10;8000
205884;2010-09-10;10000
205885;2010-09-11;1000
205886;2010-09-11;5000
205887;2010-09-11;6000
205888;2010-09-11;10000
205889;2010-09-12;1000
205890;2010-09-12;12000
205891;2010-09-13;5000
205892;2010-09-13;8000
205893;2010-09-13;10000
205894;2010-09-13;10000
205895;2010-09-14;8000
205896;2010-09-14;10000
205897;2010-09-15;4000
205898;2010-09-15;11000
205899;2010-09-16;9000
205900;2010-09-16;10000
205901;2010-09-17;4000
205902;2010-09-17;8000
205903;2010-09-17;11000
205904;2010-09-17;12000
205905;2010-09-18;5000
205906;2010-09-18;7000
205907;2010-09-19;1000
205908;2010-09-19;1000
205909;2010-09-19;2000
205910;2010-09-19;10000
205911;2010-09-19;10000
205912;2010-09-19;12000
205913;2010-09-19;12000
205914;2010-09-20;5000
205915;2010-09-20;5000
205916;2010-09-20;10000
205917;2010-09-21;1000
205918;2010-09-21;2000
205919;2010-09-21;7000
205920;2010-09-21;9000
205921;2010-09-21;11000
205922;2010-09-22;2000
205923;2010-09-22;2000
205924;2010-09-22;4000
205925;2010-09-23;5000
205926;2010-09-23;5000
205927;2010-09-23;5000
205928;2010-09-23;6000
205929;2010-09-23;11000
205930;2010-09-24;2000
205931;2010-09-24;2000
205932;2010-09-24;4000
205933;2010-09-24;8000
205934;2010-09-24;9000
205935;2010-09-25;5000
205936;2010-09-25;10000
205937;2010-09-25;10000
205938;2010-09-25;12000
205939;2010-09-26;10000
205940;2010-09-27;4000
205941;2010-09-27;5000
205942;2010-09-27;11000
205943;2010-09-28;1000
205944;2010-09-28;1000
205945;2010-09-29;6000
205946;2010-09-29;10000
205947;2010-09-29;12000
205948;2010-09-30;3000
205949;2010-09-30;10000
205950;2010-09-30;12000
205951;2010-10-01;6000
205952;2010-10-01;10000
205953;2010-10-03;8000
205954;2010-10-04;4000
205955;2010-10-04;8000
205956;2010-10-05;8000
205957;2010-10-05;9000
205958;2010-10-06;5000
205959;2010-10-06;6000
205960;2010-10-06;11000
205961;2010-10-07;2000
205962;2010-10-07;5000
205963;2010-10-08;2000
205964;2010-10-08;4000
205965;2010-10-08;5000
205966;2010-10-08;10000
205967;2010-10-09;8000
205968;2010-10-09;10000
205969;2010-10-09;12000
205970;2010-10-09;12000
205971;2010-10-10;1000
205972;2010-10-10;10000
205973;2010-10-11;8000
205974;2010-10-12;3000
205975;2010-10-12;6000
205976;2010-10-13;1000
205977;2010-10-13;8000
205978;2010-10-13;8000
205979;2010-10-13;10000
205980;2010-10-13;12000
205981;2010-10-14;1000
205982;2010-10-14;5000
